"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,5,95.00,81.90,95.00,63.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,6,95.00,76.90,95.00,52.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,7,95.00,73.70,95.00,54.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,8,95.00,70.90,95.00,50.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,9,95.00,70.24,95.00,65.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,10,95.00,71.12,95.00,79.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,11,95.00,72.10,95.00,82.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,12,95.00,72.60,95.00,78.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,1,95.00,85.00,95.00,85.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,2,95.00,88.50,95.00,92.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,3,95.00,91.30,95.00,97.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,4,95.00,92.50,95.00,96.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,5,95.00,93.60,95.00,98.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,6,95.00,94.30,95.00,98.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,7,95.00,93.90,95.00,91.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,8,95.00,94.30,95.00,96.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,9,95.00,94.60,95.00,97.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,10,95.00,94.90,95.00,97.90
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,11,95.00,95.10,95.00,97.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,12,95.00,95.45,95.00,98.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,1,95.00,97.90,95.00,97.90
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,2,95.00,98.30,95.00,98.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,3,95.00,98.40,95.00,98.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,4,95.00,98.50,95.00,98.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,5,95.00,97.80,95.00,98.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,6,95.00,98.30,95.00,96.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,7,95.00,98.00,95.00,96.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,8,95.00,98.00,95.00,97.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,9,95.00,97.50,95.00,94.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,10,95.00,97.40,95.00,95.90
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,11,95.00,97.20,95.00,95.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,12,95.00,97.30,95.00,98.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,2,95.00,97.85,95.00,98.45
